,Id,SalePrice
1092,2553,88808.24833333334
1093,2554,119657.79917683387
1094,2555,110157.78148833296
1095,2556,108757.01846414022
1096,2557,117146.00469955997
1097,2558,161905.4625490196
1098,2559,142974.36910699063
1099,2560,124342.5185456156
1100,2561,139461.9
1101,2562,134648.6138736264
1102,2563,143150.03245427157
1103,2564,175256.04645354644
1104,2565,126455.97958152957
1105,2566,148879.00007783883
1106,2567,131862.67332146585
1107,2568,191006.9085839599
1108,2569,192095.26042016805
1109,2570,125530.58550210149
1110,2571,166760.58678646028
1111,2572,184773.93
1112,2573,248027.40714285718
1113,2574,305972.15
1114,2575,129820.13695189379
1115,2576,131467.85049660003
1116,2577,154146.13640503876
1117,2578,96399.26013275613
1118,2579,85825.60155067155
1119,2580,132758.84443162373
1120,2581,135239.7019191372
1121,2582,117660.12293812993
1122,2583,302898.8415384615
1123,2584,164210.08734063985
1124,2585,174944.4727153574
1125,2586,205337.7828448468
1126,2587,211060.98413836161
1127,2588,149982.727394755
1128,2589,143493.06009050217
1129,2590,231846.21147058823
1130,2591,204154.14737189122
1131,2592,237324.85633333333
1132,2593,260676.34153968253
1133,2594,179738.56489723932
1134,2595,209771.93331810128
1135,2596,328707.22833333333
1136,2597,182595.46690166564
1137,2598,276816.62
1138,2599,330885.8697222222
1139,2600,158808.12691954023
1140,2601,134107.88925704182
1141,2602,88860.45708225107
1142,2603,93134.70202020202
1143,2604,88836.56060606061
1144,2605,88171.66909523809
1145,2606,142871.70035006746
1146,2607,170586.00529761903
1147,2608,194641.1872361393
1148,2609,167947.1716480034
1149,2610,116885.01202322228
1150,2611,154843.5361414566
1151,2612,154094.5217528162
1152,2613,129147.56719630469
1153,2614,126931.5884986788
1154,2615,153672.27566612064
1155,2616,140797.3837513626
1156,2617,170258.58900698592
1157,2618,178856.84025974027
1158,2619,241567.21888888892
1159,2620,187138.20937358902
1160,2621,183965.0718623871
1161,2622,186833.93282408695
1162,2623,252412.9982967033
1163,2624,268767.655
1164,2625,338848.64
1165,2626,164659.3207276113
1166,2627,183053.84604679802
1167,2628,407920.05
1168,2629,536234.53
1169,2630,352138.86
1170,2631,465999.73
1171,2632,415912.24
1172,2633,320727.8855555556
1173,2634,380589.1
1174,2635,148382.79494677795
1175,2636,192231.09755289156
1176,2637,157200.94583333333
1177,2638,252099.37166666664
1178,2639,180875.5731269105
1179,2640,151977.4951789963
1180,2641,108316.61290077245
1181,2642,188063.4145848333
1182,2643,106550.1845767196
1183,2644,131997.75186064796
1184,2645,97071.59484126985
1185,2646,92386.97076534577
1186,2647,97866.64102749102
1187,2648,139855.63304446152
1188,2649,139117.79685179377
1189,2650,150327.86454678362
1190,2651,152235.21500588531
1191,2652,450645.45
1192,2653,246207.586
1193,2654,250680.38444444444
1194,2655,368414.02
1195,2656,322741.6246153846
1196,2657,345239.6541269842
1197,2658,282474.7075
1198,2659,300851.7808333333
1199,2660,329566.4748333333
1200,2661,337002.4425
1201,2662,343221.18
1202,2663,283420.14013553114
1203,2664,284550.29
1204,2665,320948.1277777778
1205,2666,288072.3177777778
1206,2667,172153.66270933996
1207,2668,183321.2922071732
1208,2669,175571.04062679055
1209,2670,291629.425
1210,2671,184620.15074589784
1211,2672,177277.29698966534
1212,2673,203690.03341849815
1213,2674,197555.0576904762
1214,2675,168097.68125145568
1215,2676,187298.4505757044
1216,2677,197264.50218407865
1217,2678,266332.53
1218,2679,276533.91882051283
1219,2680,277673.181
1220,2681,410570.07
1221,2682,330908.566
1222,2683,497030.48
1223,2684,306835.482
1224,2685,349350.381
1225,2686,268790.1691911226
1226,2687,333676.3
1227,2688,235690.32714285716
1228,2689,219605.0248015873
1229,2690,479176.93
1230,2691,186071.24672027185
1231,2692,138583.81583333333
1232,2693,192368.6719285074
1233,2694,138614.45743589744
1234,2695,193749.80814865616
1235,2696,186485.13948897467
1236,2697,190309.8088217338
1237,2698,196860.18416714866
1238,2699,177128.0405020426
1239,2700,167898.3006099755
1240,2701,152526.7610897297
1241,2702,113238.9955016864
1242,2703,143390.96552844215
1243,2704,142043.32229770432
1244,2705,124785.97291744818
1245,2706,119610.16424714786
1246,2707,126148.1910720139
1247,2708,137205.21378897066
1248,2709,114166.26357014502
1249,2710,126103.71193292752
1250,2711,289498.9866666667
1251,2712,367273.38
1252,2713,177741.22737643885
1253,2714,150198.6723563104
1254,2715,172221.23473479168
1255,2716,168454.58225381875
1256,2717,183954.20064876814
1257,2718,238768.81913266442
1258,2719,155427.39613871108
1259,2720,167761.16782442215
1260,2721,143235.9041930412
1261,2722,164858.13792679543
1262,2723,142986.6871099877
1263,2724,129357.6039343386
1264,2725,137647.52242923423
1265,2726,146289.5509326852
1266,2727,166943.10671448088
1267,2728,166040.98077128883
1268,2729,152547.3022751685
1269,2730,145764.75016233593
1270,2731,120086.94356020223
1271,2732,119218.4293971524
1272,2733,161940.32659613824
1273,2734,137444.42005799757
1274,2735,134548.63140893955
1275,2736,142013.03042989448
1276,2737,125722.06354933597
1277,2738,134099.09095691712
1278,2739,161459.3632043088
1279,2740,138402.62476581876
1280,2741,149645.0214056977
1281,2742,150871.96066760033
1282,2743,151286.56488095238
1283,2744,147520.34663168888
1284,2745,139051.41624449918
1285,2746,136834.4486354935
1286,2747,152618.60246845265
1287,2748,127299.170028642
1288,2749,129824.80495115601
1289,2750,134582.99487741687
1290,2751,127778.03051892709
1291,2752,241418.9746153846
1292,2753,155565.59999803777
1293,2754,198349.29476190478
1294,2755,128915.61280201741
1295,2756,100365.8830101679
1296,2757,71604.41
1297,2758,95528.60511007247
1298,2759,153664.72890522808
1299,2760,138812.7511780154
1300,2761,149886.53913659233
1301,2762,145976.36034547602
1302,2763,191411.65480971898
1303,2764,170482.57685296526
1304,2765,261332.40666666665
1305,2766,140839.48338898618
1306,2767,92001.59523809524
1307,2768,130524.21702789584
1308,2769,122466.92962655332
1309,2770,151069.5533068783
1310,2771,121170.7105345162
1311,2772,121668.72058027671
1312,2773,140130.0485322723
1313,2774,139890.46476900514
1314,2775,134980.82529761904
1315,2776,146632.52634230215
1316,2777,152751.00607792207
1317,2778,132386.52
1318,2779,122089.40090552992
1319,2780,108394.41598039215
1320,2781,100728.5620941714
1321,2782,102643.63124341799
1322,2783,105449.36140722495
1323,2784,131497.75326646454
1324,2785,143592.76884900875
1325,2786,85025.97657731158
1326,2787,119156.30652369949
1327,2788,94557.33204274159
1328,2789,215487.93
1329,2790,94640.66333333332
1330,2791,116119.67524427993
1331,2792,90096.35800000001
1332,2793,168417.24847781405
1333,2794,107806.08783816185
1334,2795,117128.85615267519
1335,2796,101666.76271142719
1336,2797,178550.72396212124
1337,2798,123525.69607313722
1338,2799,117847.00725905289
1339,2800,79546.33181818182
1340,2801,110324.43655782552
1341,2802,141159.86024615637
1342,2803,158298.22153577695
1343,2804,147203.55169843792
1344,2805,95754.15048451963
1345,2806,96111.47637649933
1346,2807,150711.486999179
1347,2808,150971.5079668234
1348,2809,134371.63139799473
1349,2810,134136.64696752085
1350,2811,156298.3315933365
1351,2812,143422.19519739077
1352,2813,150020.329842863
1353,2814,160412.81087216703
1354,2815,99050.0144368973
1355,2816,255895.15666666665
1356,2817,133062.67140200932
1357,2818,134078.4854780289
1358,2819,182867.99175778628
1359,2820,133794.99378962463
1360,2821,103953.77056490724
1361,2822,182014.51998108096
1362,2823,227058.19
1363,2824,177571.7885960591
1364,2825,157587.73338102468
1365,2826,138422.14377861348
1366,2827,144155.28767697304
1367,2828,209833.4842982456
1368,2829,170613.36923289986
1369,2830,227214.9246515648
1370,2831,193605.10558817445
1371,2832,217590.95583333337
1372,2833,293887.03833333333
1373,2834,217677.04107769427
1374,2835,225458.4841752933
1375,2836,192700.9510798312
1376,2837,172140.9790792541
1377,2838,146230.6248648622
1378,2839,181835.11739919207
1379,2840,193248.26854161054
1380,2841,204172.83324291
1381,2842,223423.79538961043
1382,2843,150037.14336770156
1383,2844,161141.50650950617
1384,2845,126150.32747406166
1385,2846,212195.11712720615
1386,2847,201759.83446700234
1387,2848,224233.60318965517
1388,2849,213211.82990592744
1389,2850,274845.79600000003
1390,2851,247533.7644429708
1391,2852,221325.8333066072
1392,2853,233406.58359951602
1393,2854,141788.2329324924
1394,2855,195824.58408681853
1395,2856,210491.99111135202
1396,2857,191963.09933192187
1397,2858,194560.69487633032
1398,2859,136789.99000742304
1399,2860,125646.5154946475
1400,2861,127302.21529985311
1401,2862,195131.9135505127
1402,2863,123248.96515041299
1403,2864,260326.23
1404,2865,142262.55427523458
1405,2866,136589.95
1406,2867,94377.5076998035
1407,2868,117940.9518966974
1408,2869,121708.62325623067
1409,2870,166540.96619042792
1410,2871,110191.70144444444
1411,2872,64659.49
1412,2873,102806.08136651583
1413,2874,143305.87157929226
1414,2875,117094.53216269841
1415,2876,166054.75689935064
1416,2877,145480.44734848486
1417,2878,166996.309728164
1418,2879,152382.59484126983
1419,2880,107595.52523958992
1420,2881,147658.8859047619
1421,2882,169891.43845238097
1422,2883,168270.72182539682
1423,2884,178849.95901614637
1424,2885,182927.44023543198
1425,2886,191961.67178571428
1426,2887,100366.85492867466
1427,2888,131005.96816250843
1428,2889,71730.75333333333
1429,2890,90829.84076065067
1430,2891,136309.99437564684
1431,2892,62637.93
1432,2893,114546.8734023546
1433,2894,62813.27
1434,2895,329783.2033333333
1435,2896,284263.25333333336
1436,2897,194992.29035014007
1437,2898,150601.91873963864
1438,2899,239243.41142857142
1439,2900,159449.98821914088
1440,2901,186522.3311502965
1441,2902,180931.4478967717
1442,2903,338434.4
1443,2904,369704.6385714286
1444,2905,117859.9051689291
1445,2906,200163.62042207792
1446,2907,115571.75809475713
1447,2908,128553.83354759688
1448,2909,139787.68182565353
1449,2910,85097.22727272726
1450,2911,87064.01259507159
1451,2912,155315.5992936288
1452,2913,89524.74308857808
1453,2914,84565.9547086247
1454,2915,85028.14818181816
1455,2916,86211.31592840493
1456,2917,153009.17477287326
1457,2918,113895.7176152279
1458,2919,226444.97360963747
